Month,Media,UV,PercentReach
April2017,SMARTINVESTMENT.IN,17.9808937,0.0303130875456479
April2017,INQUIRER.NET,17.9199131,0.0302102834082548
April2017,TheJournal.ie News Sites,17.846972608,0.0300873166883293
April2017,NEWSTATESMAN.COM,17.6225607,0.0297089918994179
April2017,PUNJABITRIBUNEONLINE.COM,17.6136694,0.0296940025023506
April2017,SEITHIPUNAL.COM,17.5356652,0.0295624991308842
April2017,TIMETEMPERATURE.COM,17.5301205,0.0295531515990363
April2017,Military Advantage,17.484144536,0.0294756430254926
April2017,RealClear Media Group,17.465816205,0.0294447442108153
April2017,HARIBHOOMI.COM,17.4629279,0.0294398749621682
April2017,KANTIPURONLINE.COM,17.4100597,0.0293507471133683
April2017,Meredith Broadcast Digital,17.405354375,0.0293428146417662
April2017,WHICH Sites,17.3781427,0.0292969398426432
April2017,THEAGE.COM.AU,17.2401856,0.0290643648817088
April2017,AKILANEWS.COM,17.2192654,0.0290290965649803
April2017,2INSPIRELIFE.NET,17.1867092,0.0289742116990099
April2017,YOUTHENSNEWS.COM,17.027062,0.0287050704855218
April2017,Breaking Media,17.02471,0.0287011053665963
April2017,JANASENAPARTY.ORG,16.9950613,0.0286511221091615
April2017,NEWKERALA.COM,16.9486311,0.0285728477619102
April2017,POLIMERNEWS.COM,16.8729218,0.028445213247341
April2017,GAWKER.COM,16.7864315,0.0282994035851801
April2017,MARKETINGWEEK.COM,16.7474311,0.0282336547653917
April2017,FREEOS.COM,16.7024351,0.028157798264043
April2017,CSMONITOR.COM,16.668600674,0.0281007585009197
April2017,Forum Communications Company,16.6561637,0.0280797916297532
April2017,Newsday News12 amNew York,16.59324037,0.0279737123412163
April2017,LENTA.RU,16.5655667,0.0279270586878766
April2017,THENORTHEASTTODAY.COM,16.497739,0.0278127113677475
April2017,SANJEVANI.COM,16.4866292,0.0277939819127141
April2017,INDIAAGRONET.COM,16.2825483,0.0274499321512668
April2017,ABDULKALAM.COM,16.0866468,0.0271196716303549
April2017,KAIRALINEWSONLINE.COM,15.8798338,0.0267710159584414
April2017,DAILYBIHARNEWS.IN,15.7600762,0.026569122622458
April2017,Epoch Digital Network,15.7479912,0.0265487491266184
April2017,GUJARATINFORMATION.NET,15.6067796,0.0263106875672388
April2017,FINDMYFBID.COM,15.6024917,0.0263034588115242
April2017,EPUNYANAGARI.COM,15.5861011,0.0262758267204271
April2017,UPI.COM,15.585080112,0.0262741054879265
April2017,TIMESOFISRAEL.COM,15.564963,0.0262401910570091
April2017,ACTIVEHOSTED.COM,15.5553423,0.0262239720010369
April2017,THEWEEK.COM,15.5090149,0.0261458709591536
April2017,UDAIPURTIMES.COM,15.297739,0.025789691507796
April2017,IASPLUS.COM,15.2840034,0.025766535348139
April2017,CENTRALGOVERNMENTEMPLOYEESNEWS.IN,15.094133,0.0254464423564582
April2017,NEWSPAPERDIRECT.COM,15.037909411,0.0253516578255043
April2017,The Seattle Times Company Online Network,14.773323645,0.0249056059427722
April2017,DTNEXT.IN,14.7202896,0.0248161985041984
April2017,IANS.IN,14.7018633,0.0247851345284939
April2017,ANDHRABULLETIN.COM,14.6829949,0.024753325238556
April2017,EVARTHA.IN,14.5261379,0.0244888878834123
April2017,NEWSR.IN,14.4332556,0.0243323022687973
April2017,IEPORT.COM,14.4321279,0.0243304011358839
April2017,JPOST.COM,14.3758953,0.0242356014137366
April2017,PALPALINDIA.COM,14.3074345,0.0241201867820465
April2017,CITIZENGO.ORG,14.1508374,0.0238561875792875
April2017,YESPUNJAB.COM,13.8979901,0.0234299249880916
April2017,SCOOPNEST.COM,13.5621347,0.0228637232011982
April2017,NEWSWORLDINDIA.IN,13.4798377,0.0227249828133529
April2017,SOOPERARTICLES.COM,13.1168039,0.0221129623239915
April2017,SCIENCEBLOGS.COM,13.051653735,0.0220031289259297
April2017,ZIPNET.IN,13.0257093,0.0219593905032129
April2017,YADTEK.COM,12.9454504,0.0218240860460147
April2017,NAGALANDPOST.COM,12.939925,0.0218147710510695
April2017,APLATESTNEWS.COM,12.9158828,0.0217742395110054
April2017,DAINIKSAVERATIMES.COM,12.894696,0.0217385217466981
April2017,EKARMAKSHETRA.COM,12.8792572,0.0217124942475199
April2017,BDNEWS24.COM,12.7774569,0.0215408742236457
April2017,Archant,12.7204212,0.0214447205954571
April2017,PUNJABKESARI.COM,12.7067884,0.0214217377411682
April2017,Associated Press,12.7054653,0.0214195071931876
April2017,NAVATELANGANA.COM,12.6275214,0.0212881054784692
April2017,Townhall Media,12.535001944,0.0211321315643693
April2017,NEWS24.COM,12.442251,0.0209757673962516
April2017,ICRISAT.ORG,12.4319037,0.0209583234017542
April2017,E-PAO.NET,12.4224673,0.0209424150479155
April2017,THESAMAJA.COM,12.4003393,0.020905110561698
April2017,RUBBERBOARD.ORG.IN,12.257533,0.0206643605775095
April2017,ALARABIYA.NET,12.196405,0.0205613079458435
April2017,CURIOSITY.COM,12.1383149,0.0204633767575381
April2017,SOURCEESB.COM,12.0662768,0.0203419313350604
April2017,POLITICALCINEMA.COM,12.0021072,0.0202337510223895
April2017,Global Times Group,11.8819628,0.0200312055996712
April2017,VAARTHA.COM,11.8224151,0.0199308171165758
April2017,GAMAIL.COM,11.7879864,0.0198727754966989
April2017,INDIANEWSBULLETIN.COM,11.7330294,0.0197801262446627
April2017,TRADEREADER.COM,11.7199063,0.0197580026680593
April2017,THENEWSRECORDER.COM,11.6918813,0.01971075672508
April2017,TIMESOFAP.COM,11.6257775,0.0195993156415648
April2017,SPECTATOR.CO.UK,11.502435429,0.0193913794255643
April2017,BHOPALSAMACHAR.COM,11.0892768,0.0186948559990832
April2017,THEBLAZE.COM,11.081293423,0.0186813972238995
April2017,MYDIGITALFC.COM,10.9866703,0.0185218768430331
April2017,NBMCW.COM,10.8976031,0.0183717229143079
April2017,MIDCINDIA.ORG,10.8342469,0.018264913871932
April2017,BESTCURRENTAFFAIRS.COM,10.6675551,0.0179838965203561
April2017,ABOVETOPSECRET.COM,10.663171453,0.0179765063495727
April2017,RAPPLER.COM,10.480103317,0.0176678809538625
April2017,Weider History Group,10.380144867,0.0174993660125959
April2017,TV.COM.PK,10.3216119,0.0174006882170101
April2017,SDXCENTRAL.COM,10.3152604,0.0173899805414764
April2017,MYWEATHER2.COM,10.2323073,0.0172501340675226
April2017,SURYAA.COM,10.033724368,0.0169153530547864
April2017,Haaretz,9.8883138,0.0166702126656941
April2017,HITC.COM,9.7083466,0.0163668149825775
April2017,DOAJ.ORG,9.6463488,0.0162622959986831
April2017,NATIONALREVIEW.COM,9.600167794,0.0161844417551076
April2017,LIVERPOOLECHO.CO.UK,9.575080433,0.0161421482304936
April2017,TELUGUJOURNALIST.COM,9.339452,0.0157449140642201
April2017,EPRATIDIN.IN,9.299899,0.0156782336437862
April2017,COUNTERCURRENTS.ORG,9.0246352,0.0152141801986814
April2017,THESHILLONGTIMES.COM,8.7800458,0.0148018391872367
April2017,NATION.CO.KE,8.6309225,0.0145504396893355
April2017,ISLAMWEB.NET,8.6133519,0.0145208182953761
April2017,Xinhua News Agency,8.5883577,0.0144786818262231
April2017,TV5NEWS.IN,7.9865638,0.0134641476501417
April2017,Pelmorex Corp.,7.9087584,0.0133329794256321
April2017,China Daily Sites,7.8663366,0.0132614626390531
April2017,RISINGKASHMIR.COM,7.579859,0.012778504410527
April2017,JEYAMOHAN.IN,7.4891464,0.0126255765844038
April2017,GOVERNANCENOW.COM,7.4494658,0.0125586810495248
April2017,PHILSTAR.COM,7.2700736,0.0122562527300911
April2018,YOUTUBE.COM,35094.049453352,55.2549573113495
April2018,Facebook,31880.337093575,50.1950243022942
April2018,The Times Of India Sites,13824.498164423,21.7664267254591
April2018,INDIATIMES.COM,12789.304668229,20.1365329590752
April2018,Network 18,12636.862309847,19.8965151744067
April2018,STAR India,10494.581933351,16.5235327857664
April2018,India Today Group,8358.783408221,13.160755956932
April2018,NDTV,7689.954642198,12.1076969486142
April2018,The Indian Express Group,7434.493758286,11.7054783259374
April2018,HT Media Group,5040.353400722,7.93594687216719
April2018,The Economic Times,5035.874519882,7.92889495386561
April2018,INSTAGRAM.COM,4664.910147786,7.34481814131532
April2018,NEWS18.COM,4598.917849462,7.24091444015888
April2018,Twitter,4282.141205444,6.74215524265694
April2018,REDIFF.COM,4255.908648589,6.70085254799022
April2018,Hindustan Times,3976.717902772,6.2612716793775
April2018,FIRSTPOST.COM,3892.379369682,6.12848215755887
April2018,India Today,3638.920566616,5.72941577560107
April2018,INDIATODAY.IN,3638.918775721,5.72941295586871
April2018,INDIANEXPRESS.COM,3633.2663507,5.72051331310574
April2018,ONEINDIA.COM Sites,3631.729307629,5.71809326610071
April2018,The Hindu Group,3024.715430047,4.76236070130299
April2018,Jagran Sites,2944.362754148,4.63584684081067
April2018,Dotdash,2608.483226805,4.10701049293457
April2018,THEHINDU.COM,2491.468366599,3.92277267466654
April2018,HINDUSTANTIMES.COM,2303.967201175,3.62755542123722
April2018,Bhaskar Group Sites,1819.072138858,2.86409676126058
April2018,VICE Media,1806.676769462,2.84458047238817
April2018,MSN News,1748.30341971,2.75267267038445
April2018,BUSINESS-STANDARD.COM,1562.825234923,2.46064056402366
April2018,Sify News And Information,1534.886389611,2.41665134849881
April2018,KHABAR247.COM,1488.677621063,2.34389646345987
April2018,BBC Sites,1367.89486203,2.15372615543695
April2018,Forbes Digital,1166.890640275,1.8372485797375
April2018,FORBES.COM,1165.452405462,1.83498410457906
April2018,AMARUJALA.COM,1164.972761222,1.83422891324553
April2018,MEDIUM.COM,1121.729033962,1.76614243303152
April2018,TIMESNOWNEWS.COM,1110.519940344,1.74849391429376
April2018,Hearst Newspapers,1036.464048307,1.63189422811056
April2018,IndiaTV Group Sites,1029.590812067,1.62107243977471
April2018,Ushodaya Enterprises,1028.661160702,1.61960872021862
April2018,DNAINDIA.COM,998.609487462,1.57229289466198
April2018,ABP News Network,988.307515379,1.55607262266329
April2018,Maharashtra Times,945.615454658,1.4888547316129
April2018,ANANDABAZAR.COM,923.446987086,1.45395087331131
April2018,The Guardian,921.628427779,1.45108758399469
April2018,Yahoo News,880.598593705,1.38648683926547
April2018,BLOOMBERG.COM,783.787103016,1.2340588673274
April2018,Manorama Sites,772.287169085,1.21595242568449
April2018,DECCANCHRONICLE.COM,712.590691599,1.12196138257299
April2018,Scoopwhoop Group Sites,633.097047185,0.996800051890488
April2018,CNN Network,629.184599024,0.990639971777582
April2018,INDIATIMES.IN,628.009330241,0.988789531960987
April2018,SAKSHI.COM,617.775406969,0.972676401606121
April2018,EXPRESS.CO.UK,607.969658755,0.957237425272238
April2018,AccuWeather Sites,596.988757029,0.939948190613902
April2018,Business Insider,570.311719765,0.897945669440763
April2018,NEWINDIANEXPRESS.COM,566.671099726,0.89221357787609
April2018,THEQUINT.COM,548.651201672,0.863841568568582
April2018,NBC News Digital,527.33447075,0.830278754488712
April2018,DINAMALAR.COM,515.366717524,0.811435739678056
April2018,Mail Online / Daily Mail,512.481766126,0.806893434961876
April2018,Independent & Evening Standard (ESi Media),508.812865187,0.801116815622649
April2018,The Sun Online,507.326299883,0.798776244964874
April2018,New York Times Digital,504.535187641,0.794381688332476
April2018,NYTIMES.COM,503.913580346,0.793402978691251
April2018,VISHVATIMES.COM,481.44964762,0.758033915754525
April2018,USA TODAY Network,476.101133005,0.749612774525902
April2018,Patrika Group,408.633337006,0.643385928496895
April2018,Telegraph Media Group,385.489246267,0.606945968853785
April2018,Atlantic Media,365.402416217,0.575319611843934
April2018,HUFFINGTONPOST.IN,350.645019927,0.552084353595538
April2018,BUZZFEED.COM,348.810040798,0.549195211560935
April2018,DAILYHUNT.IN,347.911157843,0.547779936319688
April2018,ANDHRAJYOTHY.COM,341.659621372,0.537937003223734
April2018,VIKATAN.COM,337.840026961,0.531923119690373
April2018,SCROLL.IN,334.225920564,0.526232773383933
April2018,TIME.COM,331.357877988,0.521717091307555
April2018,THENEWSMINUTE.COM,324.620958613,0.511109931453563
April2018,HUFFINGTONPOST.COM,318.146424334,0.500915892271149
April2018,DIVYABHASKAR.CO.IN,308.799343091,0.486199078933487
April2018,WASHINGTONPOST.COM,293.266267233,0.461742526987591
April2018,CBS News,291.423120807,0.458840525688978
April2018,MATHRUBHUMI.COM,290.910225831,0.458032981662412
April2018,THETYPICALINDIAN.IN,279.445430298,0.439981864802806
April2018,THEBETTERINDIA.COM,279.120097839,0.439469634626635
April2018,Punjab Kesari Group,273.530731875,0.430669277228471
April2018,LOKSATTA.COM,258.679800257,0.40728674926808
April2018,QZ.COM,253.697438277,0.399442108857444
April2018,FREEPRESSJOURNAL.IN,250.579604467,0.394533134921438
April2018,TRIBUNEINDIA.COM,249.920864691,0.39349596084865
April2018,NYPost Network,248.622660256,0.391451961032308
April2018,TUPAKI.COM,239.427513519,0.376974365874762
April2018,THEWIRE.IN,234.283721842,0.368875557274492
April2018,National Geographic Sites,219.121515819,0.345002933294168
April2018,GREATANDHRA.COM,214.289359965,0.33739478976005
April2018,MID-DAY.COM,209.001730058,0.32906951042237
April2018,DAILYTHANTHI.COM,208.829448462,0.328798256110577
April2018,Weather Company The,208.19021316,0.327791791485545
April2018,REPUBLICWORLD.COM,207.865911092,0.327281183641695
April2018,Mashable,206.535622932,0.325186668570407
April2018,tronc,202.140094117,0.318265986551181
April2018,HPE.COM,200.068256065,0.315003914350837
April2018,TELEGRAPHINDIA.COM,196.650504512,0.309622725257431
April2018,USNews,195.023603404,0.307061198369751
April2018,LOKMAT.COM,191.398655341,0.301353782052829
April2018,Deccan Herald,190.248356164,0.29954265643722
April2018,OUTLOOKINDIA.COM,182.453753567,0.287270193143161
April2018,Mumbai Mirror,181.845909583,0.286313153590558
April2018,DIFFERENCEBETWEEN.NET,179.813801843,0.283113636060527
April2018,MAALAIMALAR.COM,173.354479483,0.272943547774293
April2018,DINAKARAN.COM,172.010195154,0.270826995983599
April2018,The Economist Group,160.149703709,0.252152862941294
April2018,ADVOCATEKHOJ.COM,156.344550711,0.246161717156106
April2018,Mirror Online,148.438944396,0.233714480480375
April2018,ASIANETNEWS.COM,146.461855173,0.230601588627789
April2018,DAILYSTAR.CO.UK,142.149223207,0.223811426224398
April2018,ESAKAL.COM,141.71935673,0.223134609094253
April2018,IN.COM*,141.428357864,0.222676436550219
April2018,DINAMANI.COM,138.228946758,0.21763902061113
April2018,Fox News Digital Network,136.674026605,0.215190826458136
April2018,PrabhatKhabar,136.181208033,0.214414892372949
April2018,FOXNEWS.COM,135.792949195,0.213803585731122
April2018,EENADUINDIA.COM,134.544300642,0.211837610770478
April2018,NTNEWS.COM,132.067460641,0.20793787019753
April2018,New York Media,129.541662275,0.203961045548783
April2018,TAMILDAILYCALENDAR.COM,129.227401799,0.203466248013118
April2018,GULFNEWS.COM,128.590359606,0.20246323639924
April2018,VOX.COM,126.432518346,0.199065753676009
April2018,ODISHATV.IN,124.287401587,0.195688305453513
April2018,Aljazeera Media Network,121.679572675,0.191582325167613
April2018,ALJAZEERA.COM,121.249204933,0.190904718804631
April2018,SKYMETWEATHER.COM,117.043859541,0.18428347720573
April2018,Graham Holdings,116.478824405,0.183393839423672
April2018,LIPSUM.COM,113.647637225,0.178936185513448
April2018,MENTALFLOSS.COM,110.192011491,0.173495364195008
April2018,Wittyfeed Sites,106.275157609,0.167328347352669
April2018,VCCIRCLE.COM,104.688212609,0.164829730647093
April2018,THENORTHEASTTODAY.COM,102.190580075,0.160897252600379
April2018,ASIANAGE.COM,94.731100538,0.149152434609805
April2018,Australian Broadcasting Corp.,90.881543198,0.143091374977116
April2018,INDIAWATERPORTAL.ORG,89.797363261,0.141384352930077
April2018,Epoch Digital Network,88.684215527,0.139631721601363
April2018,ALLINDIAROUNDUP.COM,88.160088656,0.138806493155688
April2018,SANDESH.COM,88.118445451,0.138740926669334
April2018,DAILYPIONEER.COM,87.700761301,0.138083290396593
April2018,MYNETA.INFO,87.619635449,0.137955559184068
April2018,TOPYAPS.COM,87.242015021,0.137361002529762
April2018,NPR,86.24959681,0.135798457689882
April2018,ELITEDAILY.COM,81.284612219,0.127981177669465
April2018,VALAITAMIL.COM,81.181641196,0.127819051623347
April2018,SCMP.COM,80.214285502,0.126295967271171
April2018,TELUGU360.COM,80.121617413,0.126150063011572
April2018,FORBESINDIA.COM,79.815703072,0.12566840631717
April2018,DAINIKBHASKAR.COM,78.955796267,0.124314498331568
April2018,KIRANNEWSAGENCY.COM,78.006311742,0.122819551817448
April2018,PRESSREADER.COM,77.643990326,0.122249083185702
April2018,NEWSWEEK.COM,76.461008013,0.120386498553177
April2018,NYPOST.COM,75.130166184,0.118291111739885
April2018,EPAPERLOKMAT.IN,74.117068253,0.116696007048304
April2018,TRIBUNE.COM.PK,73.227135171,0.115294823223074
April2018,KHALEEJTIMES.COM,72.693828135,0.11445514077072
April2018,THEFAMOUSPEOPLE.COM,70.640298534,0.111221894901169
April2018,New Yorker,69.634866689,0.109638860325784
April2018,NEWYORKER.COM,69.634866689,0.109638860325784
April2018,SPH Digital News,68.83390037,0.108377753088131
April2018,SILICONINDIA.COM,68.610434558,0.108025910137689
April2018,Postmedia Network Canada Corp.,68.521194358,0.107885403028414
April2018,DW - Deutsche Welle,68.243807597,0.107448662501842
April2018,YOUTHKIAWAAZ.COM,67.303470052,0.105968117745208
April2018,CORPORATELAWREPORTER.COM,67.185160583,0.105781841588396
April2018,DOWNTOEARTH.ORG.IN,64.946629627,0.102257314372512
April2018,Adweek,62.263240086,0.0980323652188172
April2018,CHANDIGARHMETRO.COM,62.210702309,0.0979496454224248
April2018,EPW.IN,62.137924752000004,0.0978350584520438
April2018,NARENDRAMODI.IN,61.166587475,0.0963057051681802
April2018,NS7.TV,61.107384936,0.0962124918224386
April2018,NYOOOZ.COM,60.364337687,0.0950425771313915
April2018,THELOGICALINDIAN.COM,60.225690596,0.0948242797501009
April2018,POLIMERNEWS.COM,59.382631962,0.0934968989103789
April2018,INDIANMIRROR.COM,58.787312059,0.0925595783007814
April2018,INDIAPRESS.ORG,58.766120478,0.09252621253303
April2018,SUMANASA.COM,57.966564992,0.0912673266268678
April2018,UNIINDIA.COM,57.238686244,0.0901212944711304
April2018,CBC-Radio Canada Sites,56.018940423,0.0882008263484751
April2018,WorldNews Network,55.292068462,0.0870563793609806
April2018,STORYPICK.COM,54.596856247,0.085961780081031
April2018,NEWSNATION.IN,54.419146631,0.085681979448193
April2018,SUCCESS.COM,52.901429325,0.0832923605167785
April2018,SMITHSONIANMAG.COM,52.43958706,0.0825651980765742
April2018,KANNADAPRABHA.COM,52.157446893,0.0821209733967143
April2018,THESTATESMAN.COM,51.850373149,0.081637491242889
April2018,MYNEWSWIRE.CO,51.360627086,0.0808663947685299
April2018,AP2TG.COM,51.132869685,0.0805077947874611
April2018,GREATERKASHMIR.COM,50.781383333,0.0799543857714655
April2018,NEWSHUNT.COM,49.573094488,0.078051956453954
April2018,NEWSX.COM,49.508888653,0.0779508655075592
April2018,Digital First Media,49.50361433,0.0779425611797101
April2018,Rogers Digital Media Publishing,49.499746299,0.077936471033628
April2018,GUJARATSAMACHAR.COM,48.848400089,0.0769109379991374
April2018,CHAIBISKET.COM,48.496252597,0.0763564880299589
April2018,ULTRASURFING.COM,47.940417015,0.0754813347822164
April2018,LENTA.RU,47.145945823,0.0742304540066191
April2018,Globe And Mail,45.942359983,0.0723354294869169
April2018,HARIBHOOMI.COM,45.122794122,0.0710450376008626
April2018,SANGBADPRATIDIN.IN,44.850603362,0.0706164780855426
April2018,OPINDIA.COM,43.726129526,0.068846014010472
April2018,DAIJIWORLD.COM,43.577045764,0.0686112842761313
April2018,EPAPERVIJAYAVANI.IN,43.109798329,0.0678756114918013
